0,0,0,0,6164.6,2.2203e+08,3.6018,2.7764e-05,2.69e-08,0.0039492,16360,90620,9640,5390,1.5989e+05,3000,16080,1.4681e+05,0.058928,-0.088098,-0.085423,-0.085381,-0.084936,-0,3.4871e-06,0,0.00064055,-0.0019589,0.0013105,6.9104e-09,-0.088098,0.00016978,11.821,-75,-0,-0,1,0.0022772,0.02005,2.0902e-05,0.02784,0.0025,-0.010352,-0.0158,0.0432,-0.0469,0.015164,0.0048935,0.01,-0.014316,-98.5,0.0010078,0.014771,0.25,-90.644,3.8149e-06,0.017,0.017,0,0,0,-215,0.56297,0,0.1517,0.1517,0.0086,75,-0,-0,1,0.029,0.0022772,0.0049505,1.9002e-06,0.024,0.0025,0.00096904,0.16194,0.014451,6109.4,-41925,0.01,-0.019428,0,0,6.1e-08,0.00099796,0.0055278,0.00058804,0.00032879,0.004301,8.07e-05,0.00043255,3000,0.0001815,0.1,0.1,-60,0.1,0.1,1e+05,0.1,0.1,-75,0.1,0.25,0.25,0.25,1.5e-05,0,0,0,0,0,0,0.0001,0.33333,0.33333,0.33333,0.5,0.5,-6.8749e-07,4.0765e-05,-2.9353e-05,6.9741e-06,4.438e-06,-4.0765e-05,2.9353e-05,-6.9741e-06,128.06,-0.00013854,-0.049971,0.017529,-26.569,-4.2798,-0.01,0.013265,-0.013631,0.0024486,1463.2,0.09,-0.10868,0.041324,0.008676,5.0143e-05,0,0,0,0.284,0.016364,-0.0092191,7.6114,33.333,-33.367,0.033333,-590,590,0,0,0,0,0
0,0,0,0,1.49e+06,1.3685e+10,3.9076,0.00010888,2.6913e-08,0.0039492,16363,90639,9642,5391.1,1.5981e+05,2998.6,16072,1.4674e+05,0.058911,-0.088115,-0.085405,-0.085328,-0.084951,-0,2.9545e-06,0,0.00064052,-0.0019589,0.0013113,6.8888e-09,-0.088103,0.00016943,11.827,-74.682,7.7941e-08,2.1439e-07,1,0.0022772,0.020049,2.09e-05,0.027839,0.0025,-0.010351,-0.0158,0.0432,-0.046902,0.015136,0.0048928,0.01,-0.014319,-98.5,0.0010079,0.014772,0.25,-90.644,3.8145e-06,0.016999,0.016999,1.6312e-12,4.9022e-10,4.9034e-13,-215,0.56296,4.9022e-12,0.1517,0.1517,0.0086,74.682,-7.7941e-08,-2.1439e-07,1,0.029,0.0022774,0.0049504,1.9001e-06,0.024,0.0025,0.00096854,0.16253,0.014451,6206.3,-41865,0.01,-0.019411,0,0,6.0987e-08,0.00099796,0.0055278,0.00058804,0.00032879,0.004301,8.0701e-05,0.00043255,3000,0.00018149,0.099998,0.1,-60.001,0.099817,0.1,1e+05,0.099999,0.1,-74.937,0.1,0.25,0.25,0.25,1.5002e-05,9.8068e-14,5.9883e-12,-2.0446e-11,1.2177e-05,7.0164e-07,-3.9382e-07,0.00042547,0.33476,0.33191,0.33333,0.47574,0.52426,-2.2312e-07,4.0295e-05,-3.0246e-05,5.909e-06,4.1399e-06,-4.0295e-05,3.0246e-05,-5.909e-06,127.73,-0.00014272,-0.049971,0.017528,-26.191,-4.2716,-0.0099997,0.013292,-0.013614,0.0024485,1456.8,0.089999,-0.10867,0.041321,0.0086765,5.0111e-05,2.7102e-09,1.6549e-07,-5.6505e-07,0.284,0.016364,-0.0091781,7.5866,33.191,-33.224,0.033191,-561.37,561.37,4.2878e-05,0,0,0,0
0,0,0,0,1.3818e+07,7.275e+10,3.948,0.00018994,2.6917e-08,0.0039492,16365,90645,9642.7,5391.5,1.5979e+05,2998.2,16070,1.4672e+05,0.058905,-0.08812,-0.085399,-0.08531,-0.084956,-0,2.7743e-06,0,0.00064051,-0.0019589,0.0013116,6.8817e-09,-0.088105,0.00016931,11.828,-74.365,1.5592e-07,4.2878e-07,1,0.0022772,0.020048,2.0899e-05,0.027839,0.0025,-0.01035,-0.015801,0.0432,-0.046903,0.015107,0.0048921,0.0099999,-0.014323,-98.5,0.001008,0.014773,0.25001,-90.644,3.814e-06,0.016998,0.016998,6.5248e-12,1.9609e-09,2.0952e-12,-215,0.56294,1.9609e-11,0.1517,0.1517,0.0086,74.365,-1.5592e-07,-4.2878e-07,1,0.029,0.0022776,0.0049504,1.9001e-06,0.024,0.0025,0.00096805,0.16311,0.01445,6303.3,-41805,0.010001,-0.019394,0,0,6.0983e-08,0.00099796,0.0055278,0.00058804,0.00032879,0.004301,8.0703e-05,0.00043255,3000,0.00018149,0.099996,0.1,-60.002,0.099634,0.099999,1e+05,0.099999,0.1,-74.875,0.10001,0.24999,0.25,0.25,1.5004e-05,4.1904e-13,1.8783e-11,-6.4438e-11,2.4355e-05,1.4033e-06,-7.8593e-07,0.0007499,0.33618,0.33049,0.33334,0.45262,0.54738,-6.4667e-08,4.0124e-05,-3.0535e-05,5.5486e-06,4.0405e-06,-4.0124e-05,3.0535e-05,-5.5486e-06,127.62,-0.00014402,-0.049971,0.017527,-25.815,-4.2634,-0.0099995,0.013319,-0.013597,0.0024485,1450.4,0.089999,-0.10867,0.041319,0.008677,5.0079e-05,8.4475e-09,3.2776e-07,-1.1276e-06,0.284,0.016363,-0.0091373,7.5619,33.049,-33.082,0.033049,-534.09,534.09,8.5757e-05,0,0,0,0
0,0,0,0,5.7083e+07,2.1082e+11,3.9638,0.00027077,2.6918e-08,0.0039492,16365,90647,9642.9,5391.6,1.5978e+05,2998.1,16069,1.4671e+05,0.058903,-0.088122,-0.085398,-0.085304,-0.084957,-0,2.7218e-06,0,0.00064051,-0.0019589,0.0013116,6.8799e-09,-0.088105,0.00016928,11.829,-74.05,2.3393e-07,6.4317e-07,1,0.0022772,0.020047,2.0897e-05,0.027838,0.0025001,-0.010348,-0.015801,0.0432,-0.046904,0.015079,0.0048915,0.0099999,-0.014326,-98.5,0.001008,0.014774,0.25001,-90.643,3.8136e-06,0.016997,0.016997,1.4681e-11,4.412e-09,5.4498e-12,-215,0.56293,4.412e-11,0.1517,0.1517,0.0086,74.05,-2.3393e-07,-6.4317e-07,1,0.029,0.0022777,0.0049503,1.9e-06,0.024,0.0025,0.00096755,0.16369,0.01445,6400.4,-41746,0.010001,-0.019377,0,0,6.0982e-08,0.00099797,0.0055278,0.00058804,0.00032879,0.004301,8.0704e-05,0.00043255,3000,0.00018148,0.099994,0.1,-60.003,0.099451,0.099999,1e+05,0.099998,0.1,-74.813,0.10001,0.24999,0.25001,0.25,1.5006e-05,1.09e-12,3.8396e-11,-1.3237e-10,3.6533e-05,2.1049e-06,-1.1763e-06,0.0010733,0.33759,0.32907,0.33334,0.43063,0.56937,-1.7112e-08,4.0062e-05,-3.0605e-05,5.4437e-06,4.0131e-06,-4.0062e-05,3.0605e-05,-5.4437e-06,127.59,-0.00014429,-0.049972,0.017526,-25.44,-4.2552,-0.0099992,0.013347,-0.01358,0.0024484,1444,0.089998,-0.10867,0.041316,0.0086775,5.0046e-05,1.7157e-08,4.8683e-07,-1.6876e-06,0.284,0.016363,-0.0090967,7.5373,32.907,-32.94,0.032907,-508.14,508.14,0.00012864,0,0,0,0
0,0,0,0,1.4252e+09,2.3548e+12,3.984,0.00060522,2.692e-08,0.0039492,16365,90649,9643.1,5391.8,1.5977e+05,2998.2,16068,1.467e+05,0.058901,-0.088122,-0.085396,-0.085298,-0.084957,-0,2.6738e-06,0,0.00064053,-0.0019589,0.0013117,6.8796e-09,-0.088105,0.00016928,11.829,-72.749,5.5958e-07,1.5371e-06,1,0.0022771,0.020043,2.0891e-05,0.027835,0.0025001,-0.010344,-0.015802,0.0432,-0.04691,0.014963,0.0048888,0.0099997,-0.01434,-98.5,0.0010084,0.014777,0.25002,-90.643,3.8118e-06,0.016992,0.016992,8.3851e-11,2.52e-08,5.2506e-11,-215,0.56286,2.52e-10,0.1517,0.1517,0.0086,72.749,-5.5958e-07,-1.5371e-06,1,0.029,0.0022785,0.0049501,1.8999e-06,0.023999,0.0025,0.00096552,0.16609,0.01445,6806.3,-41502,0.010003,-0.019307,0,0,6.098e-08,0.00099797,0.0055278,0.00058804,0.00032879,0.004301,8.0709e-05,0.00043255,3000,0.00018146,0.099985,0.10001,-60.008,0.098694,0.099997,1e+05,0.099996,0.1,-74.558,0.10003,0.24997,0.25001,0.25,1.5015e-05,1.0501e-11,1.8523e-10,-6.528e-10,8.7309e-05,5.0304e-06,-2.7869e-06,0.0024112,0.34342,0.32324,0.33334,0.34878,0.65122,3.3028e-08,3.9947e-05,-3.0604e-05,5.3477e-06,3.9949e-06,-3.9947e-05,3.0604e-05,-5.3477e-06,127.59,-0.000144,-0.049972,0.017522,-23.893,-4.2212,-0.0099982,0.01346,-0.013511,0.0024482,1417.5,0.089996,-0.10866,0.041306,0.0086796,4.9912e-05,8.0253e-08,1.1213e-06,-3.9972e-06,0.28401,0.016363,-0.0089297,7.4353,32.324,-32.356,0.032324,-411.56,411.56,0.00030742,0,0,0,0
0,0,0,0,8.128e+09,8.6905e+12,3.9897,0.00093527,2.6919e-08,0.0039492,16365,90647,9643,5391.7,1.5978e+05,2998.5,16069,1.4671e+05,0.058902,-0.088118,-0.085397,-0.085302,-0.084954,-0,2.7298e-06,0,0.00064055,-0.0019588,0.0013115,6.8836e-09,-0.088105,0.00016935,11.828,-71.474,8.8583e-07,2.4309e-06,1,0.002277,0.02004,2.0885e-05,0.027832,0.0025002,-0.010339,-0.015803,0.0432,-0.046916,0.014847,0.0048863,0.0099995,-0.014354,-98.5,0.0010087,0.01478,0.25003,-90.643,3.81e-06,0.016988,0.016988,2.0975e-10,6.3034e-08,1.7508e-10,-215,0.5628,6.3034e-10,0.1517,0.1517,0.0086,71.474,-8.8583e-07,-2.4309e-06,1,0.029,0.0022792,0.0049499,1.8997e-06,0.023998,0.0025,0.00096352,0.16845,0.014449,7213.3,-41262,0.010004,-0.019238,0,0,6.0981e-08,0.00099798,0.0055278,0.00058804,0.00032879,0.004301,8.0715e-05,0.00043255,3000.1,0.00018143,0.099976,0.10001,-60.012,0.097942,0.099995,1e+05,0.099993,0.1,-74.307,0.10004,0.24995,0.25002,0.25,1.5024e-05,3.5016e-11,4.3848e-10,-1.5725e-09,0.00013809,7.9559e-06,-4.3686e-06,0.0037314,0.34914,0.31751,0.33335,0.28207,0.71793,-7.0648e-09,3.9921e-05,-3.0426e-05,5.4595e-06,4.0354e-06,-3.9921e-05,3.0426e-05,-5.4595e-06,127.66,-0.00014286,-0.049972,0.017519,-22.373,-4.1875,-0.0099971,0.013573,-0.013443,0.0024479,1391.2,0.089993,-0.10865,0.041295,0.0086817,4.9778e-05,1.8511e-07,1.7107e-06,-6.2644e-06,0.28401,0.016363,-0.0087665,7.3347,31.751,-31.783,0.031751,-332.83,332.83,0.00048621,0,0,0,0
0,0,0,0,2.685e+10,2.1295e+13,3.9923,0.0012609,2.6919e-08,0.0039492,16365,90647,9643,5391.7,1.5978e+05,2998.7,16069,1.4671e+05,0.058902,-0.088117,-0.085397,-0.085302,-0.084953,-0,2.7388e-06,0,0.00064056,-0.0019588,0.0013114,6.8857e-09,-0.088105,0.00016939,11.827,-70.222,1.2127e-06,3.3247e-06,1,0.0022769,0.020036,2.0879e-05,0.027829,0.0025003,-0.010335,-0.015804,0.0432,-0.046921,0.014732,0.0048839,0.0099993,-0.014368,-98.5,0.001009,0.014783,0.25004,-90.643,3.8082e-06,0.016983,0.016983,3.9237e-10,1.1792e-07,4.0658e-10,-215,0.56274,1.1792e-09,0.1517,0.1517,0.0086,70.222,-1.2127e-06,-3.3247e-06,1,0.029,0.0022799,0.0049496,1.8995e-06,0.023998,0.0025,0.00096155,0.17077,0.014448,7620.7,-41027,0.010006,-0.019171,0,0,6.0981e-08,0.00099799,0.0055278,0.00058804,0.00032879,0.004301,8.072e-05,0.00043255,3000.1,0.0001814,0.099967,0.10001,-60.016,0.097197,0.099993,1e+05,0.099991,0.1,-74.06,0.10006,0.24993,0.25003,0.25001,1.5033e-05,8.1317e-11,7.9292e-10,-2.891e-09,0.00018886,1.0881e-05,-5.9217e-06,0.0050339,0.35477,0.31188,0.33335,0.22803,0.77197,-6.514e-09,3.9855e-05,-3.0328e-05,5.4776e-06,4.0494e-06,-3.9855e-05,3.0328e-05,-5.4776e-06,127.7,-0.00014211,-0.049972,0.017515,-20.878,-4.1541,-0.009996,0.013685,-0.013376,0.0024477,1365,0.089991,-0.10864,0.041284,0.0086837,4.9644e-05,3.2613e-07,2.2606e-06,-8.4894e-06,0.28402,0.016362,-0.0086071,7.2355,31.188,-31.219,0.031188,-269.07,269.07,0.00066499,0,0,0,0
0,0,0,0,6.6556e+10,4.2068e+13,3.9939,0.0015821,2.6919e-08,0.0039492,16366,90647,9643,5391.7,1.5978e+05,2998.9,16069,1.4671e+05,0.058901,-0.088115,-0.085397,-0.085301,-0.084951,-0,2.7414e-06,0,0.00064058,-0.0019588,0.0013114,6.8875e-09,-0.088104,0.00016942,11.827,-68.996,1.5401e-06,4.2185e-06,1,0.0022768,0.020033,2.0873e-05,0.027826,0.0025004,-0.010331,-0.015805,0.0432,-0.046926,0.014618,0.0048815,0.0099992,-0.014382,-98.5,0.0010093,0.014786,0.25005,-90.643,3.8064e-06,0.016979,0.016979,6.3172e-10,1.8985e-07,7.7704e-10,-215,0.56268,1.8985e-09,0.1517,0.1517,0.0086,68.996,-1.5401e-06,-4.2185e-06,1,0.029,0.0022807,0.0049494,1.8994e-06,0.023997,0.0025001,0.00095963,0.17304,0.014447,8028.1,-40796,0.010008,-0.019105,0,0,6.0981e-08,0.00099799,0.0055278,0.00058804,0.00032879,0.004301,8.0726e-05,0.00043255,3000.1,0.00018138,0.099958,0.10001,-60.019,0.096457,0.099992,1e+05,0.099989,0.1,-73.818,0.10008,0.24991,0.25003,0.25001,1.5042e-05,1.5541e-10,1.2427e-09,-4.6032e-09,0.00023964,1.3807e-05,-7.4467e-06,0.0063188,0.3603,0.30634,0.33336,0.18435,0.81565,-3.9209e-10,3.9784e-05,-3.0242e-05,5.4828e-06,4.0597e-06,-3.9784e-05,3.0242e-05,-5.4828e-06,127.73,-0.00014141,-0.049971,0.017512,-19.41,-4.1209,-0.0099949,0.013796,-0.013311,0.0024474,1339.1,0.089988,-0.10863,0.041273,0.0086858,4.9511e-05,4.9774e-07,2.7769e-06,-1.0673e-05,0.28402,0.016362,-0.0084512,7.1376,30.634,-30.665,0.030634,-217.53,217.53,0.00084378,0,0,0,0
0,0,0,0,2.7359e+11,1.2145e+14,3.9957,0.0022528,2.6919e-08,0.0039492,16366,90647,9643.1,5391.7,1.5978e+05,2999.3,16069,1.4671e+05,0.058901,-0.088111,-0.085396,-0.0853,-0.084948,-0,2.7576e-06,0,0.00064061,-0.0019587,0.0013113,6.8917e-09,-0.088104,0.0001695,11.825,-66.461,2.2403e-06,6.1247e-06,1,0.0022767,0.020025,2.086e-05,0.02782,0.0025005,-0.010324,-0.015806,0.0432,-0.046935,0.014379,0.0048769,0.0099988,-0.014411,-98.499,0.0010098,0.014791,0.25007,-90.642,3.8026e-06,0.016969,0.016969,1.3317e-09,4.0022e-07,2.1338e-09,-215,0.56255,4.0022e-09,0.1517,0.1517,0.0086,66.461,-2.2403e-06,-6.1247e-06,1,0.029,0.0022822,0.0049489,1.899e-06,0.023996,0.0025001,0.00095564,0.17774,0.014446,8895.1,-40318,0.010011,-0.018969,0,0,6.0981e-08,0.00099801,0.0055278,0.00058805,0.00032879,0.004301,8.0737e-05,0.00043255,3000.2,0.00018133,0.099939,0.10002,-60.026,0.094899,0.099988,1e+05,0.099984,0.1,-73.318,0.10011,0.24987,0.25005,0.25001,1.5061e-05,4.2675e-10,2.4977e-09,-9.5382e-09,0.00034795,2.0045e-05,-1.0608e-05,0.0090014,0.37176,0.29487,0.33337,0.11785,0.88215,3.3159e-09,3.9643e-05,-3.004e-05,5.5151e-06,4.0876e-06,-3.9643e-05,3.004e-05,-5.5151e-06,127.8,-0.00013985,-0.049969,0.017504,-16.366,-4.051,-0.0099927,0.01403,-0.013176,0.0024469,1284.4,0.089983,-0.1086,0.04125,0.0086902,4.9228e-05,9.4564e-07,3.786e-06,-1.5195e-05,0.28403,0.016361,-0.0081305,6.9332,29.487,-29.517,0.029487,-139.06,139.06,0.0012251,0,0,0,0
0,0,0,0,7.5568e+11,2.6021e+14,3.9967,0.0029042,2.6919e-08,0.0039492,16366,90647,9643.1,5391.8,1.5978e+05,2999.7,16069,1.4671e+05,0.0589,-0.088108,-0.085397,-0.085299,-0.084944,-0,2.7832e-06,0,0.00064065,-0.0019587,0.0013111,6.8963e-09,-0.088103,0.00016958,11.824,-64.035,2.943e-06,8.0307e-06,1,0.0022765,0.020018,2.0846e-05,0.027815,0.0025007,-0.010317,-0.015806,0.0432,-0.046943,0.014145,0.0048728,0.0099984,-0.01444,-98.499,0.0010102,0.014795,0.25009,-90.642,3.7988e-06,0.016959,0.016959,2.2898e-09,6.8816e-07,4.421e-09,-215,0.56243,6.8816e-09,0.1517,0.1517,0.0086,64.035,-2.943e-06,-8.0307e-06,1,0.029,0.0022838,0.0049484,1.8987e-06,0.023995,0.0025001,0.00095181,0.18224,0.014444,9756.6,-39860,0.010014,-0.01884,0,0,6.0981e-08,0.00099802,0.0055278,0.00058805,0.0003288,0.004301,8.0749e-05,0.00043254,3000.2,0.00018127,0.09992,0.10003,-60.032,0.093367,0.099984,1e+05,0.099979,0.1,-72.839,0.10014,0.24983,0.25007,0.25001,1.508e-05,8.842e-10,4.1201e-09,-1.6166e-08,0.00045625,2.6284e-05,-1.3649e-05,0.011607,0.38279,0.28383,0.33338,0.075773,0.92423,-1.3478e-09,3.951e-05,-2.9823e-05,5.5664e-06,4.1208e-06,-3.951e-05,2.9823e-05,-5.5664e-06,127.88,-0.00013822,-0.049964,0.017496,-13.438,-3.9823,-0.0099904,0.01426,-0.013048,0.0024464,1230.9,0.089978,-0.10858,0.041228,0.0086947,4.8947e-05,1.4737e-06,4.7021e-06,-1.9541e-05,0.28404,0.01636,-0.0078247,6.7347,28.383,-28.411,0.028383,-89.404,89.404,0.0016064,0,0,0,0
